transcript,comic_id
"-
-
-
-
-
- Hey, where did this tree branch come from? I don't know, but throw it back outside.
- How do I get it through the door?",dr181209
"-
-
-
- That's not how I pictured myself!",dr181210
"- I don't know how to get there. Turn on your GPS, Ralph!
- I'm a middle-aged man. I don't know how to work my GPS.
- All middle-aged men know how to work their GPS.
- Not if they're semi-late-middle-aged men who never go anywhere!",dr181211
"- I need to go outside and put up the decorations.
- I thought you already did that!
- I meant to say, put BACK up the decorations!",dr181212
"-
- I think it's cute how Wally steals your clothes when you take them off!
- He must like the smell of his daddy!
- Actually, I like the smell of what daddy spilled on his shirt at lunch!",dr181213
"- Why hello, Mr. and Mrs. Drabble!
- So nice to see you both again!
- I take it you still have the wiener dog! I keep telling Ralph to hang up his ties!",dr181214
"- ...Sigh...
-
-
- It's true. Golf is mostly mental! tokkl okkl!",dr181215
"- Our pets have stockings??
- Sure! They're part of the family, aren't they?
- What would Santa put in WALLY'S stocking? Peppermint BARK!
- What would he put in OOGIE'S? A KIT-KAT bar!
- And in BOB'S sticking, he'd put a...uhhh...
- I can't think of anything for a duck! How about a dollar BILL?!",dr181216
"- When I was a kid, we went downtown to do all of our Christmas shopping.
- It was festive and fun, and we went in every store.
- Now you just click on a computer and wait for the delivery guy to come to your door. All the fun is gone!
- Whatever you say, dear. Why are you putting on your makeup?",dr181217
"- ...Sigh... Twitter.
- This person drives me crazy!
- TAKE THAT!
- Sometimes I just follow people so I can unfollow them!",dr181218
"- Steinbauer! Ralph, I know we haven't been the best of neighbors...
- In fact, I find you downright annoying.
- But, in the spirit of the holidays, my wife asked me to give you this cookie plate!
- Season's greetings, Ralph!",dr181219
"- ** I love listening to Christmas songs on the radio. *
- * Nat, Bing, Ella, Burl, Jose... **
- All the singers that I've loved since childhood. ***
- ** It's amazing how it puts me in the Christmas spirit. Labor Day puts you in the Christmas spirit!",dr181220
"- I love watching the old animated holiday specials.
- They take me back to the innocence of my childhood!
- Until the commercial comes on and jolts me back into adulthood! Tell me again what the medicine is for, dad.",dr181221
"- Hey, Siri...what's a five-letter word for ""odorless gas"" that begins with an ""R""?
- OK...a five-letter word for ""odorless gas"" that begins with an ""R"" is ""Radon"". Thanks!
- Ralph, it isn't right to ask Siri for help with your crossword puzzle.
- Especially in church.",dr181222
"- It was 2 days before Christmas And I(mom) can't help thinking, Our tree is so dry It must have stopped drinking.
- Dad's lighting display Has been strung up with care. But why is the dead bulb Always way up there?
- Norm wrapped up some gifts In boxes and bags. Too bad he forgot To write names on the tags. OK, I think this one belongs to...no, this one is mom's...no, wait...
- Last-minute shopping Was easy online. But now Mom's just praying Stuff gets here on time!
- The carolers have come To our door with a song. Unfortunately it's the one That's really really long! * On the ninth day of Christmas... *
- Mom shopped real early Which is now a bummer. She can't find the gifts That she hid last summer. I could've sworn they were up here!
- But one thing's for sure By gosh and by golly Santa soon will be here If he can get past Wally! GRRRR",dr181223
"-
- Oh! I see another red light in the sky!
- Maybe THAT'S Rudolph! Could be!
- Penny knows that those are just planes, right? Yeah, but don't tell your dad.",dr181224
"- It's Christmas!!
- RIP! TEAR! SHRED! rip! tear! I don't understand why they rip apart those pretty packages after they went to so much trouble to wrap them! I don't understand why they get so mad when *I* do it.",dr181225
"- The Day after Christmas Is so much more quiet. Why, just yesterday The house was a riot!
- But the silence was broken As we heard mom confess, ""I wish Santa would come back And help clean up this mess!""",dr181226
"- ...Sigh...
- roll roll fold tuck
- ...Sigh...
- Fine! I'll take it back! I told you, I'm not a turtleneck person.",dr181227
"- Go on, Wally! Have at it!
- Christmas is over! They're all yours! Go get 'em!
-
- NOW he doesn't want to pull down all the yard decorations!",dr181228
"- WHIRRR
- I can't believe how many needles our Christmas tree dropped this year!
- Wait a minute...we had an artificial tree!
- The box SAID it was lifelike! Maybe those needles are from last year.",dr181229
"- Happy anniversary, honeybunch! Happy anniversary, Ralph!
- Here's a card for you. I got a card for you, too!
- * * *
- ""You made me a happy man on our wedding day.""
- ""I love you more each year.""
- So you're saying I haven't made you happy since our wedding day?
- So you're saying you didn't love me this much last year? After all these years, they still have so much in common!",dr181230
"- I thought you made a resolution to make a diet! I did, but you can't start a diet on New Year's day.
- Everyone snacks during the parades and games, and it always takes a few weeks to finish off the holiday goodies and leftovers.
- ...and then comes the Super bowl and then Valentine's Day and Easter...
- I never start my New Year's resolutions until after Cinco de Mayo!",dr190101
"- TREE I'm so glad we bought a fake tree this year.
- Remember how dead our tree was last year?
- It left a trail of needles when we dragged it out to the curb!
- Of course, by then it was Valentine's Day. Well, still...",dr190102
"- What are you doing? Walking my duck.
- What for? Exercise.
- Why is the duck wearing a sweater? It's chilly.
- How come we can never go anywhere without being bombarded by questions?",dr190103
"- Norman! Are you walking a duck??
- Yes, Echo. Please don't judge me! I'd never do that!
- Besides, I'm walking a duck too! But I don't use a leash! We're SO different!",dr190104
"- Boy, it's hot in this car!
- Don't complain , Ralph. We have dual temperature controls.
- You can set your side of the car to any temperature you want!
- When your side is set at *95* degrees, it doesn't really matter what my side is set at!",dr190105
"- Touchdown!
- What! What happened??
- How did they score??
- Ralph, tell me what happened!
- You're a little distracted, honeybunch. You should either read your book, play the world game on your phone, or watch the TV!
- Fine! I'll read my book!
- What page was I on?",dr190106
"-
- Yawn!
- You seem bored. Is there anything you'd like me to attack?",dr190107
"- Ralph, you eat too much fast food!
- You have it every day! You're gaining weight!
- It's as if you have fast food on your mind constantly!
- Don't tell a whopper! I've only gained a quarter-pounder!",dr190108
"- If you're trying to get from the inland empire to the O.C., just forget it!
- If you're heading south through the Sepulveda Pass, turn back while you can!
- If you need to get past the four-level interchange, it's not happening! ...Sigh...
- Thank heaven for the traffic reports! Your best bet? Find a job you can do from home!",dr190109
"- If it rains today, you'll be the only one at the zoo without an umbrella!
- But if it doesn't rain, I'll be the only one who doesn't have to carry one around all day!
- Hold mine too, dad!",dr190110
"- Darn! I'm hitting every green light!
- Darn! There's no traffic on the freeway!
- Darn! There's a really convenient parking space!
- I'm never in a hurry for my dental appointment!",dr190111
"- Look at this...
- I can't believe they post instructions for how to cross the street!
- I'm surprised they don't have instructions for how to push the button!
- They do! It's on the other side!",dr190112
"- Thanks for lunch, dad! Anytime, son!
- I'll throw away our trash!
-
- Have you seen my...
- *
- Found it! As long as you're in there, I forgot to peel the game piece off my soda cup.",dr190113
"- Why are you still wearing that shirt?
- THIS shirt? the one you bought and made me wear to the Christmas party?
- The one I vowed to continue wearing every day until you get sick of it and beg me never to wear it again?
- THIS shirt? Looks great!",dr190114
"- Mom, why is dad still wearing his Santa shirt?
- He's getting even with me for making him wear it to the Christmas party last month!
- He says he's going to keep wearing it until I get sick of it and beg him not to ever wear it again!
- Had enough? Boy, I love that shirt! Stubborn and stubborner!",dr190115
"- OK, let's go to the wedding reception!
- You're not really going to wear that...
- ...that...
- Plaid jacket, are you? It doesn't go with that shirt I love! Dang!",dr190116
"- WALLY He's back!!
- I'M FINALLY GONNA' CATCH HIM!!
- I'm not Santa Claus!! I'm just wearing this shirt to bug mom!! Grrrr! I should've migrated when I had the chance.",dr190117
"- Ralph's Santa shirt is in the laundry.
- It would be a shame if something happened and he couldn't wear it anymore.
- OK, who shrank my shirt? Whoa! Looks like someone needs to lay off the eggnog!",dr190118
"- I can't believe you shrank my Santa short! Serves you right, Ralph!
- You said you were going to wear it every day until I got sick of it...
- And now I'll never have to look at it again!
- How did *I* get involved in this?",dr190119
"- ROWF ROWF ROWF!
- Stop barking, Wally! I'm trying to read!
- ROWF ROWF ROWF ROWF!
- ...Sigh...
- If you don't stop barking, I'm afraid it's OUTSIDE!
- ROWF ROWF ROWF! Fine. You asked for it!
-",dr190120
"- What are you so happy about? I'll bet you're not happy, you're HUNGRY!
- Pretty sneaky! You are happy to get my attention, and hope I'll remember to feed you!
- Hi there, honeybunch! * * *",dr190121
"- DONUTS Hi, Ralph!
- Long time, no see!
- I was here twelve hours ago! Like I said...",dr190122
"- You know the phrase ""go the extra mile""? Yes.
- Why would anyone do that? Then you'd be a mile past where you were going!
- Then you'd have to turn around and go back a mile. It would waste gas.
- DANG! A golf course is not the place to overthink things.",dr190123
"- WHACK
- What a beautiful drive! High and far and straight!
- Well, high and straight! You drove it all the way to the ladies' tee!",dr190124
"- I'm in the rough AGAIN!
- BOY I'm having a bad day! Don't get discouraged, dad!
- Calmly select the club you think gives you the best chance of making an accurate shot.
- Or, just whack it with your golf bag!",dr190125
"- I'm sorry to hear you had a frustrating day on the golf course, Ralph. Maybe I need a new set of clubs for my birthday, honeybunch!
- You just got a new set for Christmas! Yes, but apparently they're not tree-resistant!",dr190126
"-
- Dang! This is a long signal!
- push!
- WAIT! I AM waiting!
- WAIT! Why is it taking so long?
- push! push! WAIT! WAIT! Easy for you to say! It's cold out here!
- ...sigh...
- I think the only purpose of this button is to give you someone to talk to while you're standing here all day! WAIT!",dr190127
"- You're supposed to be exercising!
- I'm taking a break!
- I just did five sit-ups!
- You must be exhausted! ...not all at once, of course!",dr190128
"- zzyzx!
-
- ROWF!
- You scared the FLEAS off me! You're welcome!",dr190129
"- OWW! BRAIN FREEZE! I ATE TOO FAST!!
- SNARF!
- Thanks, Wally, but you never need to save me from a bowl of ice cream!",dr190130
"-
- yawn!
- Yeesh!
- Your mouth needs an air freshener!",dr190131
"-
-
-
- I love the Dog Days of Winter!",dr190201
"- Well, it's about time you boys woke up!
- It's almost ten! You should get up at a more reasonable hour!
- Look at me! I'm up by six o'clock every morning!
- And asleep in his chair every night at seven! Z",dr190202
"- The DRABBLE Guide to SUPER BOWL Terminology Kickoff HEY, GET OFF MY CHAIR!!
- Targeting That big slice is mine!
- Hike Dad, will you PLEASE pull up your sweatpants!
- Flae Flicker scratch scratch scratch!
- Halftime Show Dibs on the bathroom! I called it first! Outta my way!!
- Unnecessary Roughness Eww! Daddy forgot to shave!
- Lateral Hey, pass me those chips!
- Rushing the Passer NOW!",dr190203
"- Why are you following me around, Wally?
- I'm hungry!
- And don't tell me you're hungry! I fed you ten minutes ago!
- And your point is...?",dr190204
"- What now, Wally?
- I'm pretty sure you forgot to feed me!
- I fed you half an hour ago!
- Yeah, but that was half an hour ago!",dr190205
"- Wally, you could learn a lot form Oogie!
- See how he tells me he's hungry? He doesn't follow me around like you do...
- He just gently snuggles!
- When's dinner, honeybunch? OH, KNOCK IT OFF!",dr190206
"- Feed me! Feed me! Feed me!
- What on earth do you want? Did I forget something?
- Oh, now I remember!
- I forgot to give you a bath! Stop laughing!",dr190207
"-
- scroll scroll scroll
- DANG!
- I hate it when I think of a hilarious comment to a tweet, but somebody beats me to it!",dr190208
"- I like to be festive for every holiday...
- How do you like my Valentine's day necklace?
- It's not bad.
- It's certainly better than your Groundhog Day earrings!",dr190209
"- The kids and I are running late, Ralph! We'll have to take two cars to church!
- You go now and save us five seats up front!
- You want me to save FIVE SEATS?? Actually, the McGregors asked us to save seats for them, too. They have four kids!
- HOW DO I SAVE ELEVEN SEATS?!!
- Just lay your jacket across the pew! My jacket's not that big!
- I'm sure you'll figure something out!
- I sure wish they'd hurry up!",dr190210
"- Would you like to go out with me on Valentine's Day, Wendy?
- No, I have plans. What already?
- Not to go out with you.
- It's nice to know, I'm in her plans!",dr190211
"- I picked out a Valentine's card for you, honeybunch!
- I picked out one for you too, dear!
- Awww...that's nice! How sweet!
- So I guess we don't have to buy them now! He's such a cheapskate!",dr190212
"- So where do I go when it's Valentine's day and I don't have a date?
- Bulk Club! There are lots of distractions here! Free samples, a great snack bar...
- Maybe I'll even try out the massaging recliners!
- NORMAN! ECHO!",dr190213
"- Echo! What are you doing at Bulk Club on Valentine's Day? I don't have a date.
- Me neither. Bulk Club is my favorite store. I love the free samples and the snack bar!
- I also like to try out the massage recliners! I like to set it at level five! I prefer to set it at level six!
- Level five is better! We're so different.",dr190214
"- The doctor said I need to check my weight regularly, so here goes...
- Hey! It looks like I've dropped a few pounds!
- Are you sure your shadow gives you an accurate reading? Close enough! I hate scales!",dr190215
"- Whoa! I didn't see that plot twist coming!
- Did you, dad?
- Dad? Your father has never seen the end of any show that comes on at ten! ZZYZX!",dr190216
"- Now we're talking!
- I always knew this day would come!
- At last I can say it...
- Our house has the best Christmas lights on the entire street! Not as much competition in February.",dr190217
"-
- I'M HOME!
-
- There's nothing like being greeted at the front door by guilty-looking dog!",dr190218
"- * I can't hear myself think!
- ALEXA, STOP!
- Why did you stop the music? I love that song! Why do you always... HONEYBUNCH, STOP!
- I mean, what did you say? Tell me more! Don't ask me for help here.",dr190219
"- ?
-
-
- What? WALLY",dr190220
"- Dinnertime, Wally!
-
- SNARF
- At least let me put your dish on the floor!",dr190221
"- Hey, toss me that throw pillow!
- WAP!
- I said ""toss.""
- They're called throw pillows for a reason!",dr190222
"- The awards show is on tomorrow night!
- We'll find out who the world's best actor is!
- Trust me, I already know! PLEASE give me a potato chip! I'm STARVING!",dr190223
"- Sigh...
- What's wrong? Nothing.
- Then why do you sigh?
- I don't know. What's wrong with sighing?
- Just because a person sighs doesn't mean something is wrong!
- Don't take it personally. People sigh all the...
- Sigh... What's wrong?",dr190224
"- Sigh...
-
- Just when you thought winter would never end, along comes spring training on the radio!",dr190225
"- DANG IT ! THEY LOST AGAIN! Relax, dad. It's only February!
- Who in the world gets upset over exhibition baseball games? Bring on exhibition football season!",dr190226
"- pick pick claw claw! Knock it off!
- claw claw pick pick!
- WALLY! WHERE'S THE KITTY?!
- Teamwork! ROWF ROWF ROWF ROWF!",dr190227
"- ...Sigh...
- Wally, why are you following me around?
- I just fed you!
- Now I want you to feed the cat!",dr190228
"- Aww...
- Wally loves to sunbathe!
- Never say ""bathe"" to Wally!",dr190301
"- BURGER 93! Order number 93!
- Are you 93? No, but sometimes I feel like it!
- Ha ha ha!
- Nope. 93!",dr190302
"-
- What's wrong, Ralph?
- Do you want to go outside?
- There you go.
- Now you want back in?
- For heaven's sake! I just let you out there two seconds ago!
- I've heard that dogs resemble their owners after a while, but I guess it can go the other way, too! scratch scratch scratch!",dr190303
"- After giving the matter extensive consideration
- I hereby change my second-favorite color to purple.
- TWEET!
- What did people do before social media? Kept their idiotic thoughts to themselves!",dr190304
"- Today is the anniversary of the day Wendy and I met.
- This calls for a celebration! I wonder if she remembers...
- SPLOOSH!
- YOU REMEMBERED!! Remembered what?",dr190305
"- HEY!
- What's going on here??
- I've suddenly lost literally half of my followers!
- I'm down to one! Sorry. It was nothing personal!",dr190306
"-
-
-
- Just because I haven't given you one, doesn't mean I can't see you!",dr190307
"- DONUTS What brings you in at two A.M:, Ralph?
- Insomnia again? I'm afraid so.
- It's very hard to sleep when you know there's a donut shop that's open all night!",dr190308
"- One for me...one for you!
- One for me...one for me..
- One for me...one for me...
- One for you! Who taught this guy to count?",dr190309
"-
-
- shove shove! stuff stuff!
- STOMP STOMP!
- SQUASH
- CRAM CRAM!
- Maybe next time you could just empty the kitchen trash when it's full! The kitchen trash is never full!",dr190310
"- I did it, Ralph! I booked a cruise!
- Just you and me! No kids and no pets! Nice!
- I'm going to miss you! Tell me again why we're doing this! yawn",dr190311
"- Aren't cruise ships exciting, Ralph? They're so huge! So much to see and do!
- Let's walk around and get acclimated!
- I found the self-service ice cream! I'm acclimated!",dr190312
"- You can't be too careful, honeybunch!
- One sick passenger can get everybody sick!
- Never touch the handrails or door handles! They're covered with germs!
- What about that soft serve handle? C'est la vie!",dr190313
"- Look, Ralph! They have the photos for sale! What photos?
- The photos they took of all the passengers as they boarded! Hey! There we are!
- Good heavens! We look terrible! We sure do!
- Let's buy this couple's photo instead!",dr190314
"- DING!
- We'll wait for the next elevator. I sure wish the buffet wasn't on the 15th floor!",dr190315
"- Look, Ralph...see this sign on our cabin door?
- One side says ""Please make up room""...
- And the other side says ""Privacy please"".
- When you hang it on our door again, make sure it's on the correct side! OK, but our steward was more embarrassed than anyone!",dr190316
"- Isn't it wonderful to be on a cruise, Ralph? Yes, but we're not docking at any ports today.
- What's there to do all day long? Well, there's an art show at ten...
- Oh, that sounds fun! And a dance class at noon.
- Wow! There's a gallery tour at three!
- I'm in! A shuffleboard lesson at four.
- Neato! A jewelry lecture at seven, and astronomy gazing at nine!
-
- How come really boring things sound more interesting on a cruise ship? What a fascinating question!",dr190317
"- I'm going to the gym, Ralph. The GYM??
- What for? We're on a cruise ship! We're here to RELAX!
- I like working out! OK, fine. I have things to do, too!
- Like what? My income taxes!",dr190318
"- Is this the only kind of lettuce you have?
- What kind do you want? Iceberg!
- Never say ""Iceberg"" on a cruise ship!",dr190319
"-
-
-
- The waves are choppy tonight! Let's find a table closer to the buffet!",dr190320
"- We've been on this ship for almost two weeks. I'm starting to feel seasick!
- That stands to reason. You know you're not AIRsick! Or CABsick!
- HA! snort!
- Boy, I'm funny! Maybe I'm just getting HE-sick!",dr190321
"- WELCOME HOME MOM & DAD! Our room was on the 5th floor, and the buffet was on the 15th! ...and we never took the elevator! You climbed up ten flights of stairs every day??
- Actually, more like TEN times a day! I guess that explains it! Yeah, not many people LOSE weight on a cruise!",dr190322
"-
-
- What's up with dad?
- He just spent two weeks on a cruise ship. Am I the only one feeling this earthquake?",dr190323
"-
- CLOMP!
-
-
-
-
-
- RIP! RIP! SHRED!
- Kite flying is not as much fun with a wiener dog! Can we play badminton again sometime?",dr190324
"- What the...
- Why is there a hair on my keyboard?
- Another one!
- No, Ralph. They're not falling from the sky!",dr190325
"- These reading glasses don't help much!
- Try these.
- Better! His glasses need glasses!",dr190326
"- Darn it!
- These return address labels are hard to peel off!
- Why don't you just pay your bills online like the rest of the world?
- I thought using return address labels was cutting edge!",dr190327
"- There's nothing as wonderful as a baseball's opening day!
- This is going to be a long season! What a difference nine innings make!",dr190328
"- Come on in, Ralph! Sorry. I'm on a diet!
- That was awkward!
- Especially after they honored me with a statue! DONUTS",dr190329
"- There's nothing like hitting the perfect drive!
- CLANK!
- KERPLUNK!
- And that that was definitely nothing like it.",dr190330
"- Things that your DOG NEVER EVER THINKS
- Aren't I about due for a bath?
- You can't fool me! You're just going to fake a throw!
- I sure miss my vet!
- No thanks. I'm stuffed.
- By all means, relax and enjoy your dinner. I'll just watch! Oogie
- KNOCK KNOCK KNOCK That's probably somebody very nice.
- Kitchen garbage. Yuck!
- I'M HOME! You again?",dr190331
"- Be right back!
- !!
- Why didn't you tell me my hair looked ridiculous?
- Well, we got married and one thing led to another...",dr190401
"- Allow me to mark my ball!
- * My dad is the only golfer I know who marks his ball with a donut!",dr190402
"- Sit down, Norman. I have some fatherly advice...
- ""Te definition of insanity is doing the same thing over and over!""
- I know, dad.
- You keep telling me that! I do? Sorry!",dr190403
"- I think it's important to write down our thoughts and experiences regularly...
- So I've encouraged each of our children to keep a log!
- I think you need to explain it a little better to Norman!",dr190404
"- Alexander, play some classical music!
- Alexander, don't you dare! Play country music!
- Alexander, play classical! Alexander, don't listen to her! Play country!
- Alexander, CLASSICAL! Alexander, COUNTRY! Hey, Google...help!",dr190405
"- Ralph, I want you to take this test. It will determine your ancestry!
- But you can only do it when you haven't eaten for the last half-hour.
- So, when can you do it? Well, let's see...
- You'll probably have to wake me up in the middle of the night!",dr190406
"- Sit up, Wally!
- Good boy!
- Spin around!
- Good boy!
- Shake hands!
- Good boy!
- I've got him trained to give me a snack every time I do a trick! I'll never be that hungry!",dr190407
"- Kids, we're going to visit our uncle Mike!
- He used to be a businessman, but he gave it all up and moved to the desert to raise alpacas!
- Why? That's a good question.
- Why would anyone go to the desert to visit him? That's an even better question!",dr190408
"- I think this is Uncle Mike's Alpaca Ranch!
- AAAUGHH!!
- GAAAAHH!!!
- AAAHHH!! Oh, hi, uncle Mike!",dr190409
"- Welcome to my alpaca ranch! It's nice to see you again, uncle Mike!
- Although you look a little different!
- I guess that's what happens when you spend so much time with alpacas!
- You look different too! He's starting to resemble our TV remote.",dr190410
"- Alpacas are highly intelligent animals. They are similar to, and often confused with the llama!
- What llama? Wait, we're not llamas? MOST of them are intelligent!",dr190411
"- Alpacas make a variety of sounds, including humming!
- They hum when they are happy, worried, curious or cautious.
- * * * Or when they've got a song stuck in their mind. That explains why I keep hearing ""It's a small world.""",dr190412
"- Hey, I just read an interesting fact about alpacas!
- They spit when they find something irritating!
- And they can spit up to ten feet! Make it eleven!",dr190413
"-
-
-
-
-
-
-
-
- I forgot what w were doing!",dr190414
"- WALLY knock knock knock BADGER!
- Don't worry, family! I'll chase him away!! ROWF ROWF ROWF ROWF ROWF ROWF ROWF ROWF
- Stop barking, Wally! I promise it isn't a badger!
- Could be a vet!",dr190415
"- I'm going to lunch with my friend No-Neck!
- Care to join us? No thanks.
- It's always embarrassing how you two fight over the bill.
- It's YOUR TURN! No, it's YOUR turn!",dr190416
"- See, Wally, there are no badgers around! That's what YOU think!
- Badgers are smart, fast, and really, really clever!
- I know because I chased one once!
- He was dressed as a package delivery guy!",dr190417
"- Soon the Easter Bunny will will sneak into our house and hide all the eggs, Penny! I'm so excited!
- And so is Wally! The Easter Bunny doesn't come down the chimney, Wally. Go ahead! Make my day!",dr190418
"-
- grrrr
- grrrr
- No one looks forward to the Easter Bunny's arrival more than Wally! grrr",dr190419
"-
- Happy Easter! What are you doing?
- I'm waiting for someone!
- Who? Somebody called the Easter Badger!",dr190420
"- Let's find the Easter eggs!
- Nothing in the philodendron!
- None behind the bookcase!
- Nothing under the couch!
- This is weird! Where are all the Easter eggs? Why can't we find any?
- You snooze, you lose!",dr190421
"-
-
-
- Thank you.
- Great bladders think alike.",dr190422
"- I need a paper clip. Why?
- I forgot to iron my shirt, and the collar is sticking out.
- Don't be ridiculous, Norman! You can't fix a crooked collar with a PAPER CLIP!
- Use a stapler!",dr190423
"-
- Wally! Why are you always under my feet?
- You're going to trip me!
- STOP IT! Well, you're the one who keeps moving your feet around!",dr190424
"- Wally's home! How did it go, Wally?
- Have I mentioned lately how much I hate going to the vet?",dr190425
"- I hate having to wear this thing!
- It's so embarrassing!
- At least I'm not the only one!
- The things I do for my dog!",dr190426
"- I'm sorry you have to wear that thing, Wally.
- Look at the bright side...
- shake shake shake shake
- It doubles as a food dish! munch munch crunch crunch",dr190427
"- We're just going to Aunt Nadine's house for a little while! Don't worry, we'll be back by four o'clock at the latest! What could be sillier than explaining where we're going to a cat? If you need us, Bob, we'll be at Aunt Nadine's!",dr190428
"-
-
- The answer is eleven. What was the question?
- How many CVS receipts does it take to circle the moon and back?",dr190429
"-
- It's not raining anymore!
- Oh, OK...
- My umbrella has a sunroof!",dr190430
"- Would you like me to give you a ride home, Norman?
- That would be great, Echo!
- Just remember to keep your hands and arms inside the car!
- Sorry. I got a job at the amusement park, and I'm already losing my mind!",dr190501
"- I just got a job as a ride operator at the amusement park, and I'm already losing my mind!
- Every day I'm responsible for the safety of thousands of people!
- Oh, well...here's my car!
- Before you get in, let's make sure you meet the height requirement! You must be this tall",dr190502
"- My new job as a ride operator has me so stressed out!
- Everyone's safety depends on ME!
- Let's drive somewhere fun to take your mind off it! Good idea, Norman! Let's go!!
- But first, please tug on your seat belt so I can see that it's fastened!",dr190503
"- Here we are back at your house, Norman!
- Thanks for suggesting that we take a drive! It took my mind off of my stressful job as a ride operator!
- It's so nice to have a clear head again! Thanks! You're welcome, Echo!
- Please exit to your right, and enjoy the rest of your day here at the most magical place on earth!",dr190504
"-
-
-
- yawn!
- ZZYZX
-
- SNARF!
- Mark my words. I will get that ball someday. People are just so dang cute!",dr190505
"- You need to order the veggie burger, Ralph! It's better for you!
- I'll have the veggie burger, and add pickles and onions, please.
- And for you, sir? I'll have a veggie burger, too.
- And a strip of bacon and a hamburger patty, please!",dr190506
"- Wally is fast!
- But not as fast as Oogie! And I'm only jogging!",dr190507
"- What now, Wally?
- Is it time for dinner?
- You just had breakfast 30 seconds ago!
- This is going to be a long day!",dr190508
"- Red light. ... Sigh...
- Push Button to Cross WAIT!
- WAIT! WAIT! WAIT! WAIT! WAIT! WAIT! WAIT! WAIT! WAIT! WAIT! WAIT! WAIT!
- Green light! The squeaky wheel...",dr190509
"- Hewwo, widdo Wally.
- Do Wally want thum num-nums?
- Why do you speak baby-talk to him? He understands big words. Watch...
- Veterinarian!",dr190510
"- ZZZ... Honeybunch... Z
- Can I have another bowl of... Ice cream? No.
- Z*Z
- She finishes my sentences, even when I talk in sleep! Z",dr190511
"- Keep Wally the Wiener Dog in the living room.
- I don't want him in the kitchen while I'm busy!
- OK, mom!
- I'll put the doggie gate here...
- And I'll block this exit by moving the couch!
- That should do it! Thank you!
- Hoh did you escape? I'm a descendant of THE GREAT HOUDOXI!",dr190512
"- Always put the cover back on your putter after each hole, Norman! How come?
- If you take care of your clubs, they'll take care of you! Treat them with respect!
- I always put the cover back on my driver, too!",dr190513
"- My new rangefinder sure helps me on the golf course!
- I'm exactly 172 yards away!
- From the pin? No, the food cart!",dr190514
"- This might be your ball over here, dad!
- What kind of ball did you hit?
- It was either a Nike or a Callaway or a Titleist or a Top-Flite!
- This one's a Range Ball! Close enough!",dr190515
"-
- Wow, that was the nicest bathroom I've ever seen on a golf course!
- I think that was someone's condo!",dr190516
"- WHACK!
- That was almost a perfect drive!
- If only it had gone a little bit farther and straighter, and hadn't hit a tree and bounced into a river! So close.",dr190517
"- What a lousy day on the golf course!
- I lost two dozen golf balls!
- You also lost your golf bag and all of your clubs! Yeah, maybe I should go back and fish 'em out of the lake!",dr190518
"- Coming to the amusement park just isn't the same anymore.
- It used to be for kids.
- Now it's the adults who wear funny hats and shirts. They even get MARRIED here!
- Tickets, parking, food, and souvenir prices have all skyrocketed, and yet it's more crowded here than ever!
- It doesn't matter how long the lines get, nobody seems to mind!
- People are so in love with this place, it's kind of weird!
- Does this mean you no longer want us to scatter your ashes over the log edge? I'm definitely having second thoughts!",dr190519
"- Father's Day is just around the corner, honeybunch...
- Forget it, Ralph. You can't have one of those!
- But it would save money in the long run!
- I'm not buying you a 3-D donut printer!",dr190520
"- * Come here, fly!
- Don't be scared!
- I'm not going to hurt you!
- I'm just going to flush you down the toilet!",dr190521
"- You got ANOTHER slice of pizza, Ralph?
- Yeah, I love this buffet!
- Something about this place reminds me of Italy!
- Maybe it's the leaning tower of pizza plates!",dr190522
"- No hurry, but when you have time, will you bring a box down from the attic? Sure!
- Take your time, no rush!
-
- drum drum drum... ""No rush"" is a nice way of saying ""RIGHT NOW!""",dr190523
"- WALLY
-
-
- I found the remote! The cat did it!",dr190524
"- DONUTS Mr. Drabble! We were worried about you!
- You come in every morning exactly at 7:25!
- Today you didn't get here until 7:29!
- I have a life, you know!",dr190525
"- Why can't I get this sunscreen spray bottle to work?
- It has a locking cap. You have to twist it!
- I still can't get it to work! Here.
- Why would sunscreen need a locking cap anyway?
- Is our society so corrupt that we need to LOCK UP our SUNSCREEN??
- Are we afraid of sunscreen bandits?
- Is there a mad sunscreen sprayer on the loose?? What else should have a lock on it? Deodorant? Lip balm??
- Try to get some sleep now, Ralph! Maybe they should put a little keypad on the bottle so we can enter our sunscreen passcode!",dr190526
"- *ahem*
- *ahem!*
- I don't seem to be selling any. You need to work on your spiel, Norm!",dr190527
"- peanuts here You need to speak up, Norm!
- It's just not my nature, dad. I'm a quiet guy! I don't like to yell!
- STRIKE?? THAT BALL WAS HIGH!!
- peanuts. anybody want peanuts?",dr190528
"- Excuse me! Sorry! Coming through! Pardon me! Ow!! Hey!
- Here's your bag or peanuts! Thanks.
- You kicked over my soda! Next time, just pass it down the row! Duh! Now why didn't *I* think of that? I could offer a theory!",dr190529
"- TIME! WAP!
- SORRY! BAD THROW!",dr190530
"- CATCH!
- BEHIND THE BACK!
- HERE YOU GO!
- I sure hope there's a peanut vendor's wing in the Hall of Fame!",dr190531
"- I'm all out of peanuts, dad!
- Good job, Norm! You#re turning into quite a salesman!
- See how much easier it is when you toss the peanuts and pass the money down the aisle?
- Money?",dr190601
